1,415,59,819,59,819,104,415,104,MY COMPANY PVT. LTD,other
1,1497,79,1577,79,1577,99,1497,99,ORIGINAL,other
1,414,104,674,104,674,132,414,132,A/301 ROBINWOOD COMPLEX,Vendor_Address
1,414,129,560,129,560,156,414,156,NR: RALWAY LINE,other
1,1279,108,1595,108,1595,160,1279,160,TAX INVOICE,other
1,414,156,486,156,486,180,414,180,VASTRAL,other
1,414,180,608,180,608,206,414,206,AHMEDABAD\, GUJARAT,other
1,412,204,464,204,464,230,412,230,INDIA,other
1,474,204,552,204,552,230,474,230,380015,SubTotal
1,414,230,606,230,606,254,414,254,PHONE: 9909923567,Vendor_Phone_Number
1,413,252,474,252,474,280,413,280,GSTN,other
1,482,254,672,254,672,280,482,280,24WDIPS2425C1Z4,other
1,58,326,192,326,192,352,58,352,INVOICE DATE,other
1,314,330,440,330,440,356,314,356,03/07/2018,other
1,1431,324,1586,324,1586,357,1431,357,BUYER DETAILS,other
1,60,366,132,366,132,392,60,392,TERMS,other
1,314,370,386,370,386,396,314,396,NET 90,other
1,1349,377,1587,377,1587,413,1349,413,TRADLINK PVT LTD,Bill_to_name
1,58,405,160,405,160,432,58,432,DUE DATE,other
1,314,410,440,410,440,436,314,436,01/10/2018,Due_Date
1,1304,414,1592,414,1592,442,1304,442,76/E\, JAGDISHPURA COMPLEX,Bill_to_address
1,60,444,226,444,226,474,60,474,PLACE OF SUPPLY,other
1,314,450,394,450,394,478,314,478,GUJARAT,other
1,1478,440,1592,440,1592,466,1478,466,VASTUVIHAR,other
1,1512,468,1590,468,1590,494,1512,494,NARODA,other
1,1462,494,1590,494,1590,520,1462,520,AHMEDABAD,other
1,1304,522,1368,522,1368,548,1304,548,GSTN,other
1,1380,522,1590,522,1590,548,1380,548,24ACSPP9377PIZB,other
1,60,602,252,602,252,630,60,630,TRANSPORTER NAME,other
1,316,602,472,602,472,628,316,628,MARUTI NANDAN,other
1,594,602,710,602,710,626,594,626,R NUMBER,other
1,822,600,906,600,906,626,822,626,025648,other
1,1075,599,1210,599,1210,630,1075,630,TRANSPORT ID,other
1,1331,598,1488,598,1488,628,1331,628,MN845765982,other
1,645,685,1015,685,1015,729,645,729,INVOICE# INVOICE -3,other
1,786,782,858,782,858,808,786,808,QUANT,other
1,72,796,104,796,104,824,72,824,SR.,other
1,114,796,340,796,340,828,114,828,ITEMS & DESCRIPTION,other
1,664,796,778,796,778,824,664,824,HSN/SAC,other
1,918,796,972,796,972,822,918,822,RATE,other
1,984,796,1088,796,1088,822,984,822,DISCOUNT,other
1,1154,796,1200,796,1200,822,1154,822,TAX,other
1,1208,796,1276,796,1276,824,1208,824,SGST,other
1,1320,796,1390,796,1390,824,1320,824,CGST,other
1,1492,796,1586,796,1586,822,1492,822,AMOUNT,other
