1,33,27,206,27,206,70,33,70,INVOICE,other
1,36,80,92,80,92,86,36,86,MNVELDE NUMBER,other
1,152,80,180,80,180,86,152,86,DTNNUT,other
1,134,92,174,92,174,100,134,100,ENDDNNT,other
1,36,122,66,122,66,130,36,130,BLLLAD TO,other
1,134,124,186,124,186,130,134,130,TOVR €OMPANY,Vendor_Name
1,36,132,78,132,78,140,36,140,CICNT VAMC,Bill_to_name
1,148,132,224,132,224,140,148,140,YOVR SINCD1 CILYSLAB,Line_Item_Quantity
1,230,132,258,132,258,140,230,140,CCUMNI,other
1,36,144,86,144,86,150,36,150,ITDCLAJDNCSS,other
1,148,144,180,144,180,150,148,150,39A2S,other
1,36,154,100,154,100,162,36,162,CG\, SEI0 COUNTRT,Vendor_Address
1,132,154,190,154,190,162,132,162,URAEMAILECM,other
1,36,164,68,164,68,170,36,170,ZIP CEDN,other
1,132,164,190,164,190,170,132,170,WOVRECEC COM,other
1,36,206,74,206,74,212,36,212,POGCNPBO,other
1,258,202,295,202,295,214,258,214,UNIT COST,other
1,314,206,340,206,340,212,314,212,UTYINF,other
1,34,226,69,226,69,238,34,238,YCUR ILEM,Line_Item_Description
1,36,248,68,248,68,256,36,256,YCULLCM,other
1,34,266,69,266,69,278,34,278,YCUR ILEM,other
1,34,286,69,286,69,298,34,298,YCUR ILEM,other
1,34,306,69,306,69,318,34,318,YCUR ILEM,other
1,36,328,90,328,90,334,36,334,YONMEM RAME,other
1,54,348,90,348,90,354,54,354,MEM RAME,other
1,326,384,358,384,358,390,326,390,RUOCOC,other
1,324,400,358,400,358,406,324,406,DESCDUN,other
1,322,416,356,416,356,422,322,422,MAX RALE !,other
1,312,470,358,470,358,476,312,476,MCCMTNR,other
1,365,463,423,463,423,483,365,483,52\,000,Vendor_Phone_Number
1,38,500,60,500,60,506,38,506,TERM ,other
1,52,510,74,510,74,516,52,516,PLAR,other
1,92,510,114,510,114,516,92,516,ITCO,other
1,126,510,174,510,174,516,126,516,PRDOMYYY,Created_Date
1,218,572,256,572,256,578,218,578,FRNIAPZT,other
1,284,572,358,572,358,578,284,578,UAHR LO MHUALLNALLAR,other
1,367,567,425,567,425,583,367,583,FREY BOOKS,other
