1,366,390,592,390,592,438,366,438,BANH MI CAFE,other
1,116,438,842,438,842,486,116,486,DIMT IIKI: BANH II CAFE SDN BHD 1110644-W,Vendor_Address
1,261,489,309,489,309,531,261,531,NO,other
1,341,497,353,497,353,523,341,523,1,Line_Item_Quantity
1,369,487,681,487,681,531,369,531,JA LAN FUTERI 7/10,other
1,224,531,468,531,468,581,224,581,BANDAR PUTER I,other
1,490,531,737,531,737,584,490,584,47100 PUCHONG,other
1,312,581,471,581,471,632,312,632,SELANGOR,other
1,489,580,644,580,644,631,489,631,MA LAYS IA,Line_Item_Description
1,227,629,307,629,307,673,227,673,(GST,other
1,403,631,451,631,451,673,403,673,NO,other
1,489,625,732,625,732,676,489,676,000306700288 ),Invoice_Number
1,260,674,444,674,444,722,260,722,GUEST,other
1,472,674,660,674,660,722,472,722,CHECK,other
1,120,719,304,719,304,768,120,768,TAB LE,Line_Item_Description
1,338,726,370,726,370,762,338,762,A,other
1,120,768,240,768,240,816,120,816,INV NO_,other
1,281,769,393,769,393,813,281,813,1533887,Vendor_Phone_Number
1,576,770,714,770,714,818,576,818,PAX(S) :,other
1,724,774,748,774,748,810,724,810,2,other
1,117,817,201,817,201,861,117,861,DATE,other
1,275,817,627,817,627,861,275,861,29-IU-201? 18\,31;45,other
1,116,862,446,862,446,910,116,910,CASHIER : CASHIER A,other
1,112,954,185,954,185,1007,112,1007,OTY,other
1,222,956,432,956,432,1006,222,1006,DEZCR IPT ION,other
1,666,956,840,956,840,1004,666,1004,TOTAL TAX,other
1,186,1049,590,1049,590,1098,186,1098,205 SUONG   NON  RAM CHUA,other
1,687,1055,769,1055,769,1099,687,1099,9.90,other
1,791,1055,839,1055,839,1097,791,1097,SR,other
1,187,1101,643,1101,643,1145,187,1145,205 SWEET &SIR PORK RIBS,other
1,189,1147,605,1147,605,1191,189,1191,217 TAU HU {ICH  THIL CHI,other
1,685,1147,769,1147,769,1191,685,1191,9.9,Line_Item_Total
1,791,1149,839,1149,839,1191,791,1191,SR,other
1,187,1193,447,1193,447,1237,187,1237,217 STUFF MEAT,other
1,459,1197,573,1197,573,1237,459,1237,TAU FU,other
1,186,1238,378,1238,378,1286,186,1286,605   TRA DA,other
1,689,1243,769,1243,769,1285,689,1285,1.50,Tax
1,791,1243,839,1243,839,1285,791,1285,SR,other
1,186,1286,608,1286,608,1334,186,1334,605 VIETNALESE  ICER IEA,Line_Item_Description
1,119,1381,215,1381,215,1425,119,1425,TOTAL,other
1,240,1380,518,1380,518,1430,240,1430,EXCLUDIRIG GSH ) :,Vendor_Name
1,737,1383,839,1383,839,1427,737,1427,21\,30,other
1,114,1427,203,1427,203,1476,114,1476,SERV .,other
1,218,1426,446,1426,446,1480,218,1480,CHARGE (38) :,other
1,757,1431,839,1431,839,1475,757,1475,0.65,other
1,116,1474,414,1474,414,1530,116,1530,GST PAYABLE (6X),other
1,761,1481,835,1481,835,1523,761,1523,1\,31,other
1,118,1522,570,1522,570,1572,118,1572,TOTAL (IRICLUSIVE OF GST):,other
1,737,1525,839,1525,839,1569,737,1569,23.26,other
1,115,1566,356,1566,356,1618,115,1618,ROUNDING ADJ :,other
1,741,1573,835,1573,835,1617,741,1617,~0.01,other
1,115,1613,339,1613,339,1699,115,1699,TOTAL:,other
1,645,1615,743,1615,743,1699,645,1699,23 _,Total
1,735,1665,755,1665,755,1689,735,1689,0,other
1,750,1618,838,1618,838,1696,750,1696,25,other
1,117,1733,249,1733,249,1777,117,1777,CLOSED;,other
1,452,1732,644,1732,644,1780,452,1780,29-10-2017,Created_Date
1,115,1781,427,1781,427,1825,115,1825,SERVER : CASHIER 4,other
1,114,1965,324,1965,324,2016,114,2016,GST  SUMMARY,other
1,470,1966,658,1966,658,2014,470,2014,AMCUNT (RM),other
1,700,1968,836,1968,836,2016,700,2016,TAX(RM),other
1,292,2200,678,2200,678,2250,292,2250,INQUR IES: 012-3225548,other
1,222,2246,728,2246,728,2294,222,2294,LIKE US @ FACEBOOK : BANHMIK),other
1,225,2297,317,2297,317,2339,225,2339,EMA 1 1,other
1,361,2288,674,2288,674,2345,361,2345,BANHMICAFEL@GA I 7,other
1,685,2303,749,2303,749,2339,685,2339,COI,other
1,315.9594617776757,624.1094703550758,385.5359411720541,634.8963751086126,377.0405382223243,680.8905296449242,307.4640588279459,671.1036248913874,REG,Line_Item_Description
