1,28,16,82,16,82,24,28,24,YOUF CONIDAN,other
1,88,18,116,18,116,24,88,24,LNANED,other
1,40,26,102,26,102,34,40,34,KINASLAND ROJD,Vendor_Address
1,28,36,58,36,58,42,28,42,CNOEN,other
1,274,22,406,22,406,46,274,46,YOUR LOGO,other
1,27,43,61,43,61,55,27,55,E2 844,other
1,42,54,66,54,66,58,42,58,WANMM,other
1,66,52,92,52,92,60,66,60,2785,Line_Item_Quantity
1,307,49,367,49,367,69,307,69,HERE,other
1,28,100,112,100,112,108,28,108,SAMOLE CHENLMIEO,Bill_to_name
1,304,102,336,102,336,110,304,110,INTDCER,other
1,402,102,432,102,432,110,402,110,00G0AI,other
1,28,110,88,110,88,118,28,118,SAMOLE PEISCN,other
1,27,117,103,117,103,129,27,129,ICO SAMPLE STREET,Bill_to_address
1,389,111,435,111,435,125,389,125,15V082011,Created_Date
1,28,128,58,128,58,134,28,134,CNDOM,other
1,306,126,358,126,358,134,306,134,AMOUNI OUE,other
1,399,125,435,125,435,137,399,137,{153.00,Total
1,28,136,60,136,60,144,28,144,T1NS,Line_Item_Quantity
1,28,146,90,146,90,154,28,154,UNIED KNOLSN,other
1,106,182,154,182,154,190,106,190,DESCUIPITON,other
1,250,182,290,182,290,190,250,190,UNIT COST,other
1,320,182,356,182,356,190,320,190,QUANTITY,other
1,392,182,430,182,430,190,392,190,LINE TOTU,other
1,18,200,80,200,80,208,18,208,S-NIPLE PICDUCL,other
1,140,200,200,200,200,208,140,208,SAMPLE PICDUCL,Line_Item_Description
1,264,200,290,200,290,208,264,208,100 00,Line_Item_Total
1,406,200,432,200,432,208,406,208,J00 00,other
1,17,221,69,221,69,233,17,233,TEST [RODICT,Line_Item_Description
1,105,221,187,221,187,233,105,233,INIS & 4 [ESTPROCUCI,other
1,268,222,290,222,290,230,268,230,10\,00,SubTotal
1,410,222,432,222,432,230,410,230,10 00,other
1,17,243,57,243,57,255,17,255,PTODLCL 1,other
1,131,243,165,243,165,255,131,255,PIODUCT,Line_Item_Description
1,410,244,432,244,432,252,410,252,50 00,Line_Item_Total
1,18,266,56,266,56,274,18,274,PRODLCL ?,other
1,131,265,203,265,203,277,131,277,PIODUCT NURTHER ?,other
1,268,266,290,266,290,274,268,274,10 00,other
1,409,265,435,265,435,277,409,277,10 00,other
1,304,310,340,310,340,318,304,318,SUBTOTAL,other
1,406,310,432,310,432,318,406,318,1T0.0O,other
1,304,320,338,320,338,328,304,328,OECCNT,other
1,408,320,432,320,432,328,408,328,4Z@G,other
1,399,331,435,331,435,343,399,343,C153.00,other
1,18,368,40,368,40,376,18,376,PLENT,other
1,118,368,142,368,142,376,118,376,KLTHIN,other
1,156,370,226,370,226,378,156,378,DAYS OIRE CEIVINO,other
1,18,406,44,406,44,414,18,414,TERMS,other
1,18,418,40,418,40,426,18,426,MHE,other
1,54,418,142,418,142,426,54,426,0U: [EIMG JRD CCRDROIA,other
1,18,456,40,456,40,462,18,462,HOLE,other
1,18,466,88,466,88,474,18,474,THANI >OJORBEING,other
1,102,466,136,466,136,474,102,474,CUSTOTER,other
1,280,624,320,624,320,632,280,632,THL INVCICT,other
1,354,624,416,624,416,632,354,632,JING INTCRTHTT,other
