1,235,325,297,325,297,369,235,369,MR .,other
1,310,324,658,324,658,376,310,376,D.I.Y . (M) SDN BHD,Vendor_Name
1,287,375,581,375,581,419,287,419,CO-REG:860671-D,other
1,119,419,749,419,749,481,119,481,LOF 1851 -4 & 1851-8\, JALAN KPB 6,other
1,135,471,731,471,731,533,135,533,KANASAN PERINDUSTRIAN BALAKONG,other
1,156,526,730,526,730,581,156,581,43300 SERI KEMBANGAN\, SELANGOR,other
1,191,574,672,574,672,628,191,628,(GST   ID NO :000306020352),other
1,288,625,579,625,579,680,288,680,(SELAYANG HALL),other
1,307,679,557,679,557,723,307,723,~TAX INVQICE -,other
1,60,778,747,778,747,830,60,830,MULTI PURPOSE TRAYW/HANDL E E-1311(EC,other
1,771,783,821,783,821,825,771,825,TS,other
1,65,829,147,829,147,871,65,871,TU21,Line_Item_Description
1,195,831,281,831,281,871,195,871,6/*72,other
1,61,879,317,879,317,923,61,923,9555112911610,Line_Item_Reference
1,475,883,543,883,543,923,475,923,1 X,Line_Item_Total
1,567,883,653,883,653,925,567,925,5.90,Line_Item_Price
1,697,883,785,883,785,927,697,927,5.90,other
1,64,928,558,928,558,976,64,976,TRANSPARENT PROTECTOR PY1L,other
1,773,935,821,935,821,977,773,977,X5,other
1,59,981,149,981,149,1023,59,1023,HC2Z,other
1,191,981,317,981,317,1023,191,1023,24/144,Line_Item_Description
1,61,1031,203,1031,203,1075,61,1075,9066245,Line_Item_Reference
1,473,1035,541,1035,541,1077,473,1077,1 X,other
1,565,1035,653,1035,653,1079,565,1079,2.70,Line_Item_Price
1,697,1035,783,1035,783,1079,697,1079,2.70,other
1,59,1131,202,1131,202,1184,59,1184,ITEN (S),other
1,215,1137,279,1137,279,1177,215,1177,:2,other
1,622,1136,744,1136,744,1188,622,1188,QTY(S),other
1,763,1153,779,1153,779,1179,763,1179,0,other
1,792,1142,818,1142,818,1182,792,1182,2,other
1,62,1230,411,1230,411,1278,62,1278,TOTAL   INCL . GSTO6Z,other
1,678,1234,822,1234,822,1282,678,1282,RM 8.60,Total
1,59,1283,149,1283,149,1325,59,1325,CASH,other
1,657,1287,821,1287,821,1331,657,1331,RL20.00,Created_Date
1,61,1333,183,1333,183,1375,61,1375,CHANGE,other
1,659,1337,821,1337,821,1381,659,1381,RM 11 . 40,other
1,56,1429,536,1429,536,1478,56,1478,GST @67 INCLUDED IN TOTAL,other
1,619,1435,763,1435,763,1479,619,1479,RM 0.49,Tax
1,57,1530,520,1530,520,1578,57,1578,06-04-16 11.53 SK01 ZJOR,other
1,563,1535,819,1535,819,1579,563,1579,T2 R000593260,other
1,59,1581,297,1581,297,1625,59,1625,OPERAFOR SLC,other
1,339,1583,441,1583,441,1625,339,1625,EALIL,other
1,453,1583,557,1583,557,1625,453,1625,ARASI,other
1,168,1680,691,1680,691,1730,168,1730,EXCHANGEARE ALLOWED WITHIN,other
1,246,1732,610,1732,610,1782,246,1782,3 DAY WITH RECEIPT.,other
1,206,1782,666,1782,666,1830,206,1830,STRICTLY NO CASH RFFUND .,other
